258654616.92284,1140.62384256657,487.42200304583
258654628.655395,1153.46384397202,482.123106435814
258654639.964174,1146.67759454335,484.862120701498
258654650.320664,1444.06893195384,393.520616315087
258654661.588745,1532.33669276577,373.691670220714
258654673.305362,1524.15256250726,377.965176469303
258654683.587286,1569.60618701658,372.506627363489
258654694.930502,1597.59502555576,369.167382050843
258654706.364507,1618.39886985917,365.791656485889
258654716.80211,1641.43650036575,361.691135822256
258654727.869259,1641.89932449768,360.665658412343
258654739.812707,1686.20299620739,356.97423328955
258654750.110854,1725.36158616132,353.529028250815
258654761.353889,1734.90032908186,350.48464217207
258654772.904866,1746.43610577165,343.618108253103
258654783.313155,1749.20396485126,342.207197981134
258654794.839656,1749.11069884882,342.316930557634
258654806.354205,1752.99129449794,339.076768667204
258654816.763632,1754.93847058182,337.795839119339
258654827.993575,1754.6655008662,337.927502502549
258654839.215549,1757.10828219072,337.3577324886
258654849.495196,1768.00668370849,338.705538310131
258654859.929099,1783.71699365446,350.636013224877
258654927.408939,1974.25894262246,430.430062457266
258654939.555026,2008.24118837444,381.161541723131
258654950.052396,2014.77486357438,372.658808694617
258654961.555844,2004.52018917102,351.346816092063
258654973.097999,2005.91359718088,321.971186169654
258654983.446521,2005.49094766146,326.685563568841
258654995.040758,2006.10348896065,330.078999739085
258655006.493832,2007.2369971777,332.618376156824
258655016.785717,2007.63688364731,335.887750661147
258655028.124948,1997.91229745995,326.48468219459
258655039.533339,1993.84069256785,306.779478413992
258655050.128898,1992.25423823415,304.281743365598
258655061.783756,1992.22331519683,304.180559006407
258655072.939133,1995.82421947501,303.65427647877
258655083.511923,1999.42315143697,303.176679250442
258655094.359926,2001.1337460797,302.708324882078
258655106.130619,1995.67962046687,309.010204618133
258655116.654457,1992.96164185281,310.717552277408
258655127.559097,1996.19490077253,311.296653996606
258655139.548081,2002.95952514229,314.880557998199
258655149.970316,2008.70916463757,315.689641784697
258655161.327193,2020.64039103266,305.0478461664
258655172.772297,2020.57026684193,304.883441042248
258655183.319758,2020.68444053388,304.605363240981
258655194.773116,2019.8863487343,304.889739024674
258655205.910278,2003.09511612634,305.22916099293
258655216.482499,1999.11826662993,305.426212201694
258655227.8038,1987.58900044589,307.106505270734
258655239.484558,1988.36455121131,306.285621994749
258655249.901954,1987.10859155738,306.05844883787
258655261.358442,1989.43180002987,305.562377157992
258655272.838553,2010.2355957019,315.60390427766
258655283.378329,2019.41288984272,327.956533531365
258655294.789851,2020.743271914,328.263763084331
258655305.870945,2020.25510360564,338.624365391709
258655316.241097,2019.88890616987,344.413059061005
258655328.05818,2021.40123967351,369.645860752119
258655339.384035,2023.83386324878,381.378313976842
258655349.757602,2024.09170993679,385.438309510139
258655361.115333,2025.33285517064,390.941471694488
258655372.445172,2024.97562974854,420.296813666654
258655383.206086,2025.82471168601,434.689928668497
258655394.769587,2030.74540000845,429.683374668457
258655405.890811,2038.83006368944,424.576731170388
258655416.35972,2042.33758501674,422.64622623792
258655428.044747,2042.80656727017,422.339628158173
258655439.271559,2047.46042518304,420.057016691234
258655449.838657,2050.9858089793,418.237148273196
258655461.447694,2059.48928065113,411.058556793251
258655472.607909,2060.161544112,410.596701694031
